seed,replica,modelo,t,n_shocks,pib_usd_mm,crecimiento_pib,inflacion,deuda_pib,balance_fiscal_pib,pobreza_general,homicidios_100k,aprobacion_presidencial,indice_protesta,confianza_institucional,presup_salud,presup_educacion,presup_seguridad,presup_infraestructura,presup_agro_desarrollo_rural,presup_proteccion_social,presup_servicio_deuda,presup_justicia,presup_otros,delta_iva_pp,delta_isr_pp,n_reformas,ind_bienestar,ind_gobernabilidad,ind_desarrollo_humano,ind_estabilidad_macro,ind_estres_social
1,0,claude-haiku-4-5,0,1,118442.6623334754,2.9936194204133924,4.179735311860436,29.465810860174706,-0.9658108601747069,53.32773364672155,16.693483071331567,43.22309848149208,30.616347364358234,26.148085826124017,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,2.0,2,58.06834602986472,41.15434677484426,68.08497498567718,75.60280001545954,35.997547892038234
1,0,claude-haiku-4-5,1,1,122467.72480583916,3.398321511071076,3.993141919052625,30.687941397392606,-1.2221305372178999,51.02682942530615,15.867702967627055,40.220988299120314,32.612564897387905,29.245369405526738,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,-1.0,2,59.324940395721065,40.56061823855055,68.59578108002141,76.80500736994388,34.70439196019453
1,0,claude-haiku-4-5,2,0,127287.43102855532,3.9354909469881534,4.27445703383092,32.124683722250225,-1.4367423248576223,48.662552427364396,16.018474996203093,39.81851454865126,29.638242334357912,30.03921127879417,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-0.5,2.0,2,60.784251404785266,40.78477229999179,69.39758791986333,77.83485460366569,33.00087649786485
1,0,claude-haiku-4-5,3,0,131002.33863530176,2.9185188016820356,4.449537825138735,33.51939320068489,-1.394709478434666,47.38022747452567,15.39712497652247,41.29957738619527,21.204796775855403,30.408885227479654,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,61.51882389549606,42.5092992141391,69.85171581731993,76.15452088309652,30.45037078497912
1,0,claude-haiku-4-5,4,2,135219.8145594651,3.219389797234398,4.338786022824051,36.28042107523614,-2.7610278745512504,45.98193423795353,15.34595346175461,36.10688343808368,29.2011277557495,30.813369382528027,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,-1.0,2,62.31283013162023,39.58685062567679,70.34141585458545,75.39471696578948,31.2954883341
1,0,claude-haiku-4-5,5,4,136707.7899222748,1.100412219656855,3.588262842221489,41.40640318525123,-5.1259821100150855,44.65431776612341,16.57629864243135,28.552578841492757,44.66318032277257,30.521487641045876,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,1.5,2,63.240852621052206,34.06426258966737,70.80620701037599,67.11284787279313,34.120104774327906
1,0,claude-haiku-4-5,6,0,141424.83961922672,3.450461527930346,3.9997058286292773,47.341466913140195,-5.935063727888965,43.75777718803867,16.837729306492555,30.67001308925756,35.57578057141264,30.9784029532681,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-1.0,2,63.777710619701594,36.260814219832525,71.3231564571563,69.7308527290516,32.053565661961215
1,0,claude-haiku-4-5,7,2,146652.03225469426,3.69609231980836,3.9067483981627142,53.73834965815106,-6.396882745010865,41.433910931642075,17.062303364637557,26.19072053098933,35.58876510238193,31.440470206220393,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-0.5,1.5,2,65.21631112372388,34.40192977816483,72.09686269285184,67.81931669431279,31.25957074138801
1,0,gpt-4o-mini,0,1,118558.81233347542,3.0946194204133923,4.204985311860437,30.38071086017471,-1.8807108601747071,52.74238364672155,16.73473307133156,44.87046848149208,29.382207364358234,26.178385826124018,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.53857600010282,41.92804337484426,68.32477628338661,74.27863154226606,35.45130764203823
1,0,gpt-4o-mini,1,1,122686.2257705111,3.4813215110710756,4.027926184677623,32.68694139739261,-2.3062305372179,50.412429425306144,15.90889109262705,42.004910886620316,31.3177858973879,27.296024405526737,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,59.810058490959165,40.94848419180055,68.84536032255254,74.951441066524,34.13046153519451
1,0,gpt-4o-mini,2,0,127517.14656872305,3.9376227998474342,4.294473528334757,35.7100705369643,-3.0231291395716946,48.04740627886364,16.059704309328087,43.21051909667798,28.291621724957604,28.382907584651953,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.26975190112999,41.70627990945393,69.64741710835912,74.74599204551382,32.41619229091188
1,0,gpt-4o-mini,3,0,131347.11765079387,3.00349496920926,4.482264784752353,39.63516921336032,-3.9250986763960163,46.735339667390384,15.438292445677776,46.33686601172177,21.802214135011027,29.026519937716937,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,62.01956699189098,44.20573716036996,70.11160231063127,71.28391692952866,30.238561769711303
1,0,gpt-4o-mini,4,2,135630.8527275945,3.261384911536157,4.367960045565624,44.949886774442746,-5.314717561082425,44.77234814081263,15.425654910820375,41.38374762199598,29.22509807217542,29.650957420520243,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.27321919688112,41.55587407512505,70.83411634760681,69.77718288695051,30.69320180417995
1,0,gpt-4o-mini,5,4,137137.14679038234,1.110583641181652,3.6077101481974503,51.42354142883653,-6.47365465439378,43.441171671448835,16.656079792946183,35.561600110321606,44.19829665386477,29.5364888997967,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.20306618504912,37.09759720297757,71.3001334289848,62.8228006267435,33.59879197188166
1,0,gpt-4o-mini,6,0,141824.11256569595,3.4177215182096243,4.003203018619151,58.67955170207626,-7.256010273239731,42.00609009676635,16.959030984763977,38.01020401948861,34.47995461633209,30.131332020290085,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.18616453969294,39.53237894627526,72.04108281707524,65.02723115225484,31.217951704475126
1,0,gpt-4o-mini,7,2,147080.93077128884,3.7065757793180683,3.9123090098248006,65.78383264648693,-7.104280944410661,39.67855462954135,17.18372634458725,35.382775962065715,33.95517051972317,30.72360495104199,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,66.6266455142648,37.84065793416907,72.816020958594,63.872740224116974,30.315067538218386
2,0,claude-haiku-4-5,0,1,117855.98705985489,2.4834670085694803,3.936583129449562,30.660762382919707,-2.1607623829197076,53.893633621423504,16.317865946913823,44.656247534852255,32.84693389173934,25.995040102570844,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,2.0,2,57.77832229282998,40.876094005125665,68.0244653327113,73.11496847957136,36.71264651341129
2,0,claude-haiku-4-5,1,1,120715.8031548448,2.426534422504568,3.565111314410412,33.7124610389375,-3.051698656017792,52.853775068364826,15.759184044183264,41.04792955938914,30.99727317976715,26.823744413936588,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,58.3886307536535,39.52183955731885,68.4202009916896,71.18315188470201,35.30099701354815
2,0,claude-haiku-4-5,2,1,124640.8367773178,3.251466270276374,3.5167199052284133,37.93765525013683,-4.225194211199331,51.4952375465047,15.50960347029963,40.41603112839645,25.88121860837715,27.77562263292901,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,59.16226218598776,40.33391805527583,68.91368732945848,70.70673187435973,33.307689683120664
2,0,claude-haiku-4-5,3,3,127375.72123636965,2.1942122098698476,3.505806922895898,44.396761400669156,-6.459106150532328,49.91818464347957,16.038015626051315,33.56274733910911,36.02806701076897,28.267542900950613,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,0.0,2,60.218120846407196,36.605128667836745,69.5096089001915,64.73294375361161,34.822482820055306
